condition_id,task,distractor_type,noise_count,gold_count,menu_size,gold_fraction,gold_positions,mean_distractor_gold_similarity,max_distractor_gold_similarity,parse_status,parse_mode,selected_count,selected_skill_ids,prompt_tokens,completion_tokens,total_tokens,latency_seconds,retry_count,precision_inclusive,precision_conditional,gold_recall,selection_f1,exact_set_match,complete_gold_coverage,missing_gold_count,extra_skill_count,any_wrong_selection,empty_selection,jaccard
gravitational-wave-detection|random|n10,gravitational-wave-detection,random,10,2,12,0.166667,4;10,,,ok,strict,3,benchflow-ai--conditioning;benchflow-ai--matched-filtering;zainhas--together-code-interpreter,940,13,953,3.5301,0,0.666667,0.666667,1.0,0.8,0.0,1.0,0,1,1.0,0.0,0.666667
gravitational-wave-detection|hard|n10,gravitational-wave-detection,hard,10,2,12,0.166667,6;8,0.262978,0.327421,ok,strict,2,benchflow-ai--conditioning;benchflow-ai--matched-filtering,738,9,747,5.2502,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
gravitational-wave-detection|random|n20,gravitational-wave-detection,random,20,2,22,0.090909,7;17,,,ok,strict,2,benchflow-ai--conditioning;benchflow-ai--matched-filtering,1376,10,1386,3.4317,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
gravitational-wave-detection|hard|n20,gravitational-wave-detection,hard,20,2,22,0.090909,11;16,0.261137,0.396396,ok,strict,2,benchflow-ai--conditioning;benchflow-ai--matched-filtering,1482,16,1498,2.3763,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
grid-dispatch-operator|shared|n0,grid-dispatch-operator,shared,0,3,3,1.0,1;2;3,,,ok,strict,3,benchflow-ai--dc-power-flow;benchflow-ai--economic-dispatch;benchflow-ai--power-flow-data,234,12,246,3.6737,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
grid-dispatch-operator|random|n2,grid-dispatch-operator,random,2,3,5,0.6,1;2;5,,,ok,strict,3,benchflow-ai--dc-power-flow;benchflow-ai--economic-dispatch;benchflow-ai--power-flow-data,366,12,378,2.5649,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
grid-dispatch-operator|hard|n2,grid-dispatch-operator,hard,2,3,5,0.6,1;2;5,0.60965,0.632464,ok,strict,5,benchflow-ai--ac-branch-pi-model;benchflow-ai--dc-power-flow;benchflow-ai--economic-dispatch;benchflow-ai--power-flow-data;omer-metin--energy-systems,442,18,460,4.4356,0,0.6,0.6,1.0,0.75,0.0,1.0,0,2,1.0,0.0,0.6
grid-dispatch-operator|random|n5,grid-dispatch-operator,random,5,3,8,0.375,1;2;7,,,ok,strict,3,benchflow-ai--dc-power-flow;benchflow-ai--economic-dispatch;benchflow-ai--power-flow-data,489,12,501,2.9133,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
grid-dispatch-operator|hard|n5,grid-dispatch-operator,hard,5,3,8,0.375,1;2;8,0.536797,0.632464,ok,strict,5,benchflow-ai--ac-branch-pi-model;benchflow-ai--dc-power-flow;benchflow-ai--economic-dispatch;benchflow-ai--power-flow-data;omer-metin--energy-systems,636,18,654,3.5083,0,0.6,0.6,1.0,0.75,0.0,1.0,0,2,1.0,0.0,0.6
grid-dispatch-operator|random|n10,grid-dispatch-operator,random,10,3,13,0.230769,1;2;12,,,ok,strict,3,benchflow-ai--dc-power-flow;benchflow-ai--economic-dispatch;benchflow-ai--power-flow-data,849,13,862,5.0508,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
grid-dispatch-operator|hard|n10,grid-dispatch-operator,hard,10,3,13,0.230769,1;2;13,0.490918,0.632464,ok,strict,6,benchflow-ai--ac-branch-pi-model;benchflow-ai--casadi-ipopt-nlp;benchflow-ai--dc-power-flow;benchflow-ai--economic-dispatch;benchflow-ai--power-flow-data;omer-metin--energy-systems,843,27,870,2.7634,0,0.5,0.5,1.0,0.666667,0.0,1.0,0,3,1.0,0.0,0.5
grid-dispatch-operator|random|n20,grid-dispatch-operator,random,20,3,23,0.130435,1;2;22,,,ok,strict,3,benchflow-ai--dc-power-flow;benchflow-ai--economic-dispatch;benchflow-ai--power-flow-data,1207,13,1220,3.3694,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
grid-dispatch-operator|hard|n20,grid-dispatch-operator,hard,20,3,23,0.130435,1;2;23,0.41477,0.632464,ok,strict,6,benchflow-ai--ac-branch-pi-model;benchflow-ai--casadi-ipopt-nlp;benchflow-ai--dc-power-flow;benchflow-ai--economic-dispatch;benchflow-ai--power-flow-data;omer-metin--energy-systems,1275,30,1305,3.7453,0,0.5,0.5,1.0,0.666667,0.0,1.0,0,3,1.0,0.0,0.5
hvac-control|shared|n0,hvac-control,shared,0,5,5,1.0,1;2;3;4;5,,,ok,strict,2,benchflow-ai--first-order-model-fitting;benchflow-ai--imc-tuning-rules,263,9,272,4.6518,0,1.0,1.0,0.4,0.571429,0.0,0.0,3,0,0.0,0.0,0.4
hvac-control|random|n2,hvac-control,random,2,5,7,0.714286,1;3;5;6;7,,,ok,strict,3,benchflow-ai--excitation-signal-design;benchflow-ai--first-order-model-fitting;benchflow-ai--imc-tuning-rules,351,12,363,3.4578,0,1.0,1.0,0.6,0.75,0.0,0.0,2,0,0.0,0.0,0.6
hvac-control|hard|n2,hvac-control,hard,2,5,7,0.714286,1;3;5;6;7,0.512869,0.515691,ok,strict,4,benchflow-ai--first-order-model-fitting;benchflow-ai--imc-tuning-rules;benchflow-ai--pid-controller;omer-metin--control-systems,365,15,380,2.4503,0,0.5,0.5,0.4,0.444444,0.0,0.0,3,2,1.0,0.0,0.285714
hvac-control|random|n5,hvac-control,random,5,5,10,0.5,1;3;6;7;9,,,ok,strict,3,benchflow-ai--excitation-signal-design;benchflow-ai--first-order-model-fitting;benchflow-ai--imc-tuning-rules,542,12,554,3.0944,0,1.0,1.0,0.6,0.75,0.0,0.0,2,0,0.0,0.0,0.6
hvac-control|hard|n5,hvac-control,hard,5,5,10,0.5,1;3;6;8;9,0.399112,0.515691,ok,strict,5,benchflow-ai--first-order-model-fitting;benchflow-ai--imc-tuning-rules;benchflow-ai--pid-controller;benchflow-ai--simulation-metrics;omer-metin--control-systems,488,18,506,2.6477,0,0.4,0.4,0.4,0.4,0.0,0.0,3,3,1.0,0.0,0.25
hvac-control|random|n10,hvac-control,random,10,5,15,0.333333,1;6;10;11;13,,,ok,strict,3,benchflow-ai--excitation-signal-design;benchflow-ai--first-order-model-fitting;benchflow-ai--imc-tuning-rules,769,14,783,3.3246,0,1.0,1.0,0.6,0.75,0.0,0.0,2,0,0.0,0.0,0.6
hvac-control|hard|n10,hvac-control,hard,10,5,15,0.333333,2;5;10;13;14,0.375323,0.515691,ok,strict,7,benchflow-ai--excitation-signal-design;benchflow-ai--first-order-model-fitting;benchflow-ai--imc-tuning-rules;benchflow-ai--pid-controller;benchflow-ai--simulation-metrics;chaterm--tuning;omer-metin--control-systems,705,33,738,3.1368,0,0.428571,0.428571,0.6,0.5,0.0,0.0,2,4,1.0,0.0,0.333333
hvac-control|random|n20,hvac-control,random,20,5,25,0.2,1;8;15;18;20,,,ok,strict,3,benchflow-ai--excitation-signal-design;benchflow-ai--first-order-model-fitting;benchflow-ai--imc-tuning-rules,1390,14,1404,5.4969,0,1.0,1.0,0.6,0.75,0.0,0.0,2,0,0.0,0.0,0.6
hvac-control|hard|n20,hvac-control,hard,20,5,25,0.2,2;8;15;20;22,0.327926,0.515691,ok,strict,7,HeshamFS--parameter-optimization;benchflow-ai--excitation-signal-design;benchflow-ai--first-order-model-fitting;benchflow-ai--imc-tuning-rules;benchflow-ai--pid-controller;benchflow-ai--simulation-metrics;omer-metin--control-systems,1165,27,1192,2.6657,0,0.428571,0.428571,0.6,0.5,0.0,0.0,2,4,1.0,0.0,0.333333
invoice-fraud-detection|shared|n0,invoice-fraud-detection,shared,0,3,3,1.0,1;2;3,,,ok,strict,3,benchflow-ai--fuzzy-match;benchflow-ai--pdf-1;benchflow-ai--xlsx-1,325,12,337,3.2592,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
invoice-fraud-detection|random|n2,invoice-fraud-detection,random,2,3,5,0.6,1;2;4,,,ok,strict,3,benchflow-ai--fuzzy-match;benchflow-ai--pdf-1;benchflow-ai--xlsx-1,430,12,442,2.8169,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
invoice-fraud-detection|hard|n2,invoice-fraud-detection,hard,2,3,5,0.6,2;3;5,0.571236,0.572047,ok,strict,4,benchflow-ai--fuzzy-match;benchflow-ai--xlsx-1;omer-metin--document-ai;vanman2024--document-parsers,524,15,539,3.3875,0,0.5,0.5,0.666667,0.571429,0.0,0.0,1,2,1.0,0.0,0.4
invoice-fraud-detection|random|n5,invoice-fraud-detection,random,5,3,8,0.375,1;3;6,,,ok,strict,3,benchflow-ai--fuzzy-match;benchflow-ai--pdf-1;benchflow-ai--xlsx-1,729,17,746,4.4108,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
invoice-fraud-detection|hard|n5,invoice-fraud-detection,hard,5,3,8,0.375,5;6;8,0.554031,0.62228,ok,strict,3,benchflow-ai--fuzzy-match;omer-metin--document-ai;vanman2024--document-parsers,696,17,713,3.5594,0,0.333333,0.333333,0.333333,0.333333,0.0,0.0,2,2,1.0,0.0,0.2
invoice-fraud-detection|random|n10,invoice-fraud-detection,random,10,3,13,0.230769,1;3;8,,,ok,strict,3,benchflow-ai--fuzzy-match;benchflow-ai--pdf-1;benchflow-ai--xlsx-1,1049,17,1066,3.7162,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
invoice-fraud-detection|hard|n10,invoice-fraud-detection,hard,10,3,13,0.230769,7;8;11,0.551172,0.733219,ok,strict,5,benchflow-ai--fuzzy-match;benchflow-ai--xlsx-1;jst-well-dan--invoice-processor;omer-metin--document-ai;vanman2024--document-parsers,975,25,1000,3.1232,0,0.4,0.4,0.666667,0.5,0.0,0.0,1,3,1.0,0.0,0.333333
invoice-fraud-detection|random|n20,invoice-fraud-detection,random,20,3,23,0.130435,2;6;13,,,ok,strict,3,benchflow-ai--fuzzy-match;benchflow-ai--pdf-1;benchflow-ai--xlsx-1,1591,18,1609,3.5997,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
invoice-fraud-detection|hard|n20,invoice-fraud-detection,hard,20,3,23,0.130435,12;14;19,0.55961,0.820985,ok,strict,6,benchflow-ai--fuzzy-match;davila7--spreadsheet;jst-well-dan--invoice-processor;omer-metin--document-ai;vanman2024--document-parsers;vasilyu1983--document-xlsx,1677,44,1721,12.5794,0,0.166667,0.166667,0.333333,0.222222,0.0,0.0,2,5,1.0,0.0,0.125
jax-computing-basics|shared|n0,jax-computing-basics,shared,0,1,1,1.0,1,,,ok,strict,1,benchflow-ai--jax-skills,166,6,172,2.1089,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
jax-computing-basics|random|n2,jax-computing-basics,random,2,1,3,0.333333,2,,,ok,strict,1,benchflow-ai--jax-skills,253,6,259,3.4124,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
jax-computing-basics|hard|n2,jax-computing-basics,hard,2,1,3,0.333333,2,0.752671,0.85792,ok,strict,3,benchflow-ai--jax-skills;mindrally--jax-best-practices;tondevrel--jax,266,12,278,4.3467,0,0.333333,0.333333,1.0,0.5,0.0,1.0,0,2,1.0,0.0,0.333333
jax-computing-basics|random|n5,jax-computing-basics,random,5,1,6,0.166667,4,,,ok,strict,1,benchflow-ai--jax-skills,498,6,504,2.4352,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
jax-computing-basics|hard|n5,jax-computing-basics,hard,5,1,6,0.166667,4,0.530503,0.85792,ok,strict,3,benchflow-ai--jax-skills;mindrally--jax-best-practices;tondevrel--jax,378,12,390,2.6567,0,0.333333,0.333333,1.0,0.5,0.0,1.0,0,2,1.0,0.0,0.333333
jax-computing-basics|random|n10,jax-computing-basics,random,10,1,11,0.090909,5,,,ok,strict,1,benchflow-ai--jax-skills,749,6,755,5.4674,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
jax-computing-basics|hard|n10,jax-computing-basics,hard,10,1,11,0.090909,6,0.451817,0.85792,ok,strict,3,benchflow-ai--jax-skills;mindrally--jax-best-practices;tondevrel--jax,574,12,586,2.4026,0,0.333333,0.333333,1.0,0.5,0.0,1.0,0,2,1.0,0.0,0.333333
jax-computing-basics|random|n20,jax-computing-basics,random,20,1,21,0.047619,12,,,ok,strict,1,benchflow-ai--jax-skills,1385,7,1392,2.8082,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
jax-computing-basics|hard|n20,jax-computing-basics,hard,20,1,21,0.047619,12,0.379024,0.85792,ok,strict,5,benchflow-ai--jax-skills;mindrally--jax-best-practices;tondevrel--jax;tondevrel--numpy;vamseeachanta--python-scientific-computing,1322,21,1343,2.9581,0,0.2,0.2,1.0,0.333333,0.0,1.0,0,4,1.0,0.0,0.2
jpg-ocr-stat|shared|n0,jpg-ocr-stat,shared,0,5,5,1.0,1;2;3;4;5,,,ok,strict,1,benchflow-ai--image-ocr,347,6,353,2.1453,0,1.0,1.0,0.2,0.333333,0.0,0.0,4,0,0.0,0.0,0.2
jpg-ocr-stat|random|n2,jpg-ocr-stat,random,2,5,7,0.714286,1;2;3;4;7,,,ok,strict,1,benchflow-ai--image-ocr,450,6,456,5.0615,0,1.0,1.0,0.2,0.333333,0.0,0.0,4,0,0.0,0.0,0.2
jpg-ocr-stat|hard|n2,jpg-ocr-stat,hard,2,5,7,0.714286,1;2;4;5;6,0.426817,0.50986,ok,strict,2,aktsmm--receipt-ocr-sorter;benchflow-ai--image-ocr,539,9,548,2.2156,0,0.5,0.5,0.2,0.285714,0.0,0.0,4,1,1.0,0.0,0.166667
jpg-ocr-stat|random|n5,jpg-ocr-stat,random,5,5,10,0.5,1;2;5;6;10,,,ok,strict,1,benchflow-ai--image-ocr,681,6,687,2.6348,0,1.0,1.0,0.2,0.333333,0.0,0.0,4,0,0.0,0.0,0.2
jpg-ocr-stat|hard|n5,jpg-ocr-stat,hard,5,5,10,0.5,2;3;5;6;7,0.510845,0.639835,ok,strict,3,aktsmm--receipt-ocr-sorter;benchflow-ai--image-ocr;omer-metin--document-ai,706,12,718,3.4213,0,0.333333,0.333333,0.2,0.25,0.0,0.0,4,2,1.0,0.0,0.142857
jpg-ocr-stat|random|n10,jpg-ocr-stat,random,10,5,15,0.333333,1;2;6;7;13,,,ok,strict,1,benchflow-ai--image-ocr,974,6,980,3.3474,0,1.0,1.0,0.2,0.333333,0.0,0.0,4,0,0.0,0.0,0.2
jpg-ocr-stat|hard|n10,jpg-ocr-stat,hard,10,5,15,0.333333,3;4;6;7;10,0.561693,0.958112,ok,strict,3,benchflow-ai--image-ocr;omer-metin--document-ai;trpc-group--ocr,1014,13,1027,4.3001,0,0.333333,0.333333,0.2,0.25,0.0,0.0,4,2,1.0,0.0,0.142857
jpg-ocr-stat|random|n20,jpg-ocr-stat,random,20,5,25,0.2,3;4;11;12;22,,,ok,strict,1,benchflow-ai--image-ocr,1684,7,1691,4.0569,0,1.0,1.0,0.2,0.333333,0.0,0.0,4,0,0.0,0.0,0.2
jpg-ocr-stat|hard|n20,jpg-ocr-stat,hard,20,5,25,0.2,5;6;8;9;16,0.539796,0.958112,ok,strict,4,benchflow-ai--image-ocr;letta-ai--financial-document-processor;omer-metin--document-ai;trpc-group--ocr,1596,23,1619,3.0154,0,0.25,0.25,0.2,0.222222,0.0,0.0,4,3,1.0,0.0,0.125
lab-unit-harmonization|shared|n0,lab-unit-harmonization,shared,0,1,1,1.0,1,,,ok,strict,1,benchflow-ai--lab-unit-harmonization,196,6,202,2.5423,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
lab-unit-harmonization|random|n2,lab-unit-harmonization,random,2,1,3,0.333333,1,,,ok,strict,1,benchflow-ai--lab-unit-harmonization,276,6,282,6.1849,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
lab-unit-harmonization|hard|n2,lab-unit-harmonization,hard,2,1,3,0.333333,3,0.318645,0.334238,ok,strict,3,benchflow-ai--csv-processing;benchflow-ai--lab-unit-harmonization;vstorm-co--data-analysis,256,12,268,2.881,0,0.333333,0.333333,1.0,0.5,0.0,1.0,0,2,1.0,0.0,0.333333
lab-unit-harmonization|random|n5,lab-unit-harmonization,random,5,1,6,0.166667,3,,,ok,strict,1,benchflow-ai--lab-unit-harmonization,475,6,481,2.4576,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
lab-unit-harmonization|hard|n5,lab-unit-harmonization,hard,5,1,6,0.166667,5,0.326055,0.362865,ok,strict,2,Jeffallan--pandas-pro;benchflow-ai--lab-unit-harmonization,396,9,405,2.1098,0,0.5,0.5,1.0,0.666667,0.0,1.0,0,1,1.0,0.0,0.5
lab-unit-harmonization|random|n10,lab-unit-harmonization,random,10,1,11,0.090909,4,,,ok,strict,1,benchflow-ai--lab-unit-harmonization,755,6,761,5.7147,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
lab-unit-harmonization|hard|n10,lab-unit-harmonization,hard,10,1,11,0.090909,9,0.344836,0.54933,ok,strict,2,Jeffallan--pandas-pro;benchflow-ai--lab-unit-harmonization,654,9,663,2.7279,0,0.5,0.5,1.0,0.666667,0.0,1.0,0,1,1.0,0.0,0.5
lab-unit-harmonization|random|n20,lab-unit-harmonization,random,20,1,21,0.047619,8,,,ok,strict,1,benchflow-ai--lab-unit-harmonization,1312,6,1318,5.2971,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
lab-unit-harmonization|hard|n20,lab-unit-harmonization,hard,20,1,21,0.047619,11,0.32256,0.54933,ok,strict,3,Jeffallan--pandas-pro;benchflow-ai--lab-unit-harmonization;curiouslearner--csv-processor,1055,27,1082,4.5894,0,0.333333,0.333333,1.0,0.5,0.0,1.0,0,2,1.0,0.0,0.333333
lake-warming-attribution|shared|n0,lake-warming-attribution,shared,0,4,4,1.0,1;2;3;4,,,ok,strict,2,benchflow-ai--contribution-analysis;benchflow-ai--trend-analysis,273,9,282,2.3188,0,1.0,1.0,0.5,0.666667,0.0,0.0,2,0,0.0,0.0,0.5
lake-warming-attribution|random|n2,lake-warming-attribution,random,2,4,6,0.666667,1;3;4;5,,,ok,strict,2,benchflow-ai--contribution-analysis;benchflow-ai--trend-analysis,355,9,364,3.0882,0,1.0,1.0,0.5,0.666667,0.0,0.0,2,0,0.0,0.0,0.5
lake-warming-attribution|hard|n2,lake-warming-attribution,hard,2,4,6,0.666667,3;4;5;6,0.393514,0.454091,ok,strict,3,aj-geddes--regression-modeling;benchflow-ai--contribution-analysis;benchflow-ai--trend-analysis,380,12,392,3.5452,0,0.666667,0.666667,0.5,0.571429,0.0,0.0,2,1,1.0,0.0,0.4
lake-warming-attribution|random|n5,lake-warming-attribution,random,5,4,9,0.444444,2;4;5;6,,,ok,strict,2,benchflow-ai--contribution-analysis;benchflow-ai--trend-analysis,532,9,541,2.5779,0,1.0,1.0,0.5,0.666667,0.0,0.0,2,0,0.0,0.0,0.5
lake-warming-attribution|hard|n5,lake-warming-attribution,hard,5,4,9,0.444444,5;6;7;8,0.427306,0.636531,ok,strict,5,aj-geddes--regression-modeling;benchflow-ai--contribution-analysis;benchflow-ai--trend-analysis;jeremylongshore--feature-importance-analyzer;liangdabiao--regression-analysis-modeling,563,24,587,4.1182,0,0.4,0.4,0.5,0.444444,0.0,0.0,2,3,1.0,0.0,0.285714
lake-warming-attribution|random|n10,lake-warming-attribution,random,10,4,14,0.285714,2;4;8;9,,,ok,strict,2,benchflow-ai--contribution-analysis;benchflow-ai--trend-analysis,757,14,771,3.4335,0,1.0,1.0,0.5,0.666667,0.0,0.0,2,0,0.0,0.0,0.5
lake-warming-attribution|hard|n10,lake-warming-attribution,hard,10,4,14,0.285714,6;7;10;11,0.418992,0.636531,ok,strict,10,BbgnsurfTech--explaining-machine-learning-models;BbgnsurfTech--performing-regression-analysis;aj-geddes--regression-modeling;aj-geddes--time-series-analysis;benchflow-ai--contribution-analysis;benchflow-ai--trend-analysis;jeremylongshore--feature-importance-analyzer;jeremylongshore--regression-analysis-helper;liangdabiao--regression-analysis-modeling;omer-metin--climate-modeling,825,64,889,4.914,0,0.2,0.2,0.5,0.285714,0.0,0.0,2,8,1.0,0.0,0.166667
lake-warming-attribution|random|n20,lake-warming-attribution,random,20,4,24,0.166667,9;12;16;17,,,ok,strict,2,benchflow-ai--contribution-analysis;benchflow-ai--trend-analysis,1311,16,1327,7.6739,0,1.0,1.0,0.5,0.666667,0.0,0.0,2,0,0.0,0.0,0.5
lake-warming-attribution|hard|n20,lake-warming-attribution,hard,20,4,24,0.166667,12;13;16;19,0.376595,0.636531,ok,strict,15,BbgnsurfTech--engineering-features-for-machine-learning;BbgnsurfTech--explaining-machine-learning-models;BbgnsurfTech--performing-regression-analysis;aj-geddes--ml-model-explanation;aj-geddes--regression-modeling;aj-geddes--time-series-analysis;benchflow-ai--contribution-analysis;benchflow-ai--trend-analysis;eyadsibai--shap;jeremylongshore--engineering-features-for-machine-learning;jeremylongshore--feature-importance-analyzer;liangdabiao--regression-analysis-modeling;omer-metin--climate-modeling;tondevrel--xgboost-lightgbm;vamseeachanta--statistical-analysis,1406,95,1501,5.8722,0,0.133333,0.133333,0.5,0.210526,0.0,0.0,2,13,1.0,0.0,0.117647
latex-formula-extraction|shared|n0,latex-formula-extraction,shared,0,2,2,1.0,1;2,,,ok,strict,1,benchflow-ai--marker,217,6,223,2.4251,0,1.0,1.0,0.5,0.666667,0.0,0.0,1,0,0.0,0.0,0.5
latex-formula-extraction|random|n2,latex-formula-extraction,random,2,2,4,0.5,1;3,,,ok,strict,1,benchflow-ai--marker,300,6,306,2.9715,0,1.0,1.0,0.5,0.666667,0.0,0.0,1,0,0.0,0.0,0.5
latex-formula-extraction|hard|n2,latex-formula-extraction,hard,2,2,4,0.5,1;3,0.571236,0.572047,ok,strict,1,benchflow-ai--marker,416,6,422,2.6189,0,1.0,1.0,0.5,0.666667,0.0,0.0,1,0,0.0,0.0,0.5
latex-formula-extraction|random|n5,latex-formula-extraction,random,5,2,7,0.285714,1;4,,,ok,strict,1,benchflow-ai--marker,479,6,485,3.5106,0,1.0,1.0,0.5,0.666667,0.0,0.0,1,0,0.0,0.0,0.5
latex-formula-extraction|hard|n5,latex-formula-extraction,hard,5,2,7,0.285714,2;5,0.560606,0.668335,ok,strict,2,benchflow-ai--marker;vanman2024--document-parsers,674,9,683,2.3938,0,0.5,0.5,0.5,0.5,0.0,0.0,1,1,1.0,0.0,0.333333
latex-formula-extraction|random|n10,latex-formula-extraction,random,10,2,12,0.166667,3;7,,,ok,strict,1,benchflow-ai--marker,723,6,729,3.9366,0,1.0,1.0,0.5,0.666667,0.0,0.0,1,0,0.0,0.0,0.5
latex-formula-extraction|hard|n10,latex-formula-extraction,hard,10,2,12,0.166667,4;8,0.545721,0.733219,ok,strict,2,benchflow-ai--marker;plurigrid--bdd-mathematical-verification,1022,14,1036,2.6491,0,0.5,0.5,0.5,0.5,0.0,0.0,1,1,1.0,0.0,0.333333
latex-formula-extraction|random|n20,latex-formula-extraction,random,20,2,22,0.090909,4;11,,,ok,strict,1,benchflow-ai--marker,1494,6,1500,3.5687,0,1.0,1.0,0.5,0.666667,0.0,0.0,1,0,0.0,0.0,0.5
latex-formula-extraction|hard|n20,latex-formula-extraction,hard,20,2,22,0.090909,6;12,0.55273,0.74336,ok,strict,4,Develata--math-extractor;benchflow-ai--marker;plurigrid--bdd-mathematical-verification;plurigrid--mathpix-ocr,1551,30,1581,5.0472,0,0.25,0.25,0.5,0.333333,0.0,0.0,1,3,1.0,0.0,0.2
lean4-proof|shared|n0,lean4-proof,shared,0,2,2,1.0,1;2,,,ok,strict,1,benchflow-ai--lean4-theorem-proving,235,6,241,3.5937,0,1.0,1.0,0.5,0.666667,0.0,0.0,1,0,0.0,0.0,0.5
lean4-proof|random|n2,lean4-proof,random,2,2,4,0.5,1;4,,,ok,strict,2,benchflow-ai--lean4-memories;benchflow-ai--lean4-theorem-proving,305,9,314,3.0519,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
lean4-proof|hard|n2,lean4-proof,hard,2,2,4,0.5,1;4,0.611818,0.818486,ok,strict,3,benchflow-ai--lean4-theorem-proving;cameronfreer--lean4;plurigrid--aristotle-lean,302,12,314,3.6244,0,0.333333,0.333333,0.5,0.4,0.0,0.0,1,2,1.0,0.0,0.25
lean4-proof|random|n5,lean4-proof,random,5,2,7,0.285714,2;6,,,ok,strict,2,benchflow-ai--lean4-memories;benchflow-ai--lean4-theorem-proving,600,9,609,3.5583,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
lean4-proof|hard|n5,lean4-proof,hard,5,2,7,0.285714,2;7,0.491925,0.818486,ok,strict,5,benchflow-ai--lean4-memories;benchflow-ai--lean4-theorem-proving;cameronfreer--lean4;parcadei--prove;plurigrid--aristotle-lean,405,18,423,3.3957,0,0.4,0.4,1.0,0.571429,0.0,1.0,0,3,1.0,0.0,0.4
lean4-proof|random|n10,lean4-proof,random,10,2,12,0.166667,4;11,,,ok,strict,2,benchflow-ai--lean4-memories;benchflow-ai--lean4-theorem-proving,895,10,905,2.6179,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
lean4-proof|hard|n10,lean4-proof,hard,10,2,12,0.166667,2;11,0.438468,0.818486,ok,strict,6,benchflow-ai--lean4-memories;benchflow-ai--lean4-theorem-proving;cameronfreer--lean4;kimasplund--self-reflecting-chain;parcadei--prove;plurigrid--aristotle-lean,654,23,677,3.9449,0,0.333333,0.333333,1.0,0.5,0.0,1.0,0,4,1.0,0.0,0.333333
lean4-proof|random|n20,lean4-proof,random,20,2,22,0.090909,5;20,,,ok,strict,2,benchflow-ai--lean4-memories;benchflow-ai--lean4-theorem-proving,1402,10,1412,7.5298,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
lean4-proof|hard|n20,lean4-proof,hard,20,2,22,0.090909,5;21,0.417872,0.818486,ok,strict,5,benchflow-ai--lean4-memories;benchflow-ai--lean4-theorem-proving;cameronfreer--lean4;plurigrid--aristotle-lean;plurigrid--paperproof-validator,1167,21,1188,4.702,0,0.4,0.4,1.0,0.571429,0.0,1.0,0,3,1.0,0.0,0.4
manufacturing-codebook-normalization|shared|n0,manufacturing-codebook-normalization,shared,0,1,1,1.0,1,,,ok,strict,1,benchflow-ai--manufacturing-failure-reason-codebook-normalization,195,6,201,3.2774,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
manufacturing-codebook-normalization|random|n2,manufacturing-codebook-normalization,random,2,1,3,0.333333,1,,,ok,strict,1,benchflow-ai--manufacturing-failure-reason-codebook-normalization,264,6,270,3.4206,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
manufacturing-codebook-normalization|hard|n2,manufacturing-codebook-normalization,hard,2,1,3,0.333333,2,0.296406,0.320912,ok,strict,2,benchflow-ai--fuzzy-match;cjinhuo--text-search-engine,285,9,294,2.5445,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1.0,0.0,0.0
